band_idx,TCEP_INTENSITY_MM_3H,band_label
0,10.222861842105264,0-15
0,10.229219948849105,0-15
0,9.1875,0-15
0,9.991155660377359,0-15
0,9.625345303867404,0-15
0,12.725,0-15
0,10.877797314578006,0-15
0,14.955746644295303,0-15
0,12.094302554027506,0-15
0,10.458535318559557,0-15
0,13.287511180679786,0-15
0,11.099215922798553,0-15
0,11.716310293386375,0-15
0,10.491519797199421,0-15
0,13.610097957482285,0-15
0,11.863961122554068,0-15
0,11.444491685563115,0-15
0,11.271084337349398,0-15
0,10.500858516483516,0-15
0,11.13637580299786,0-15
0,11.443028846153846,0-15
0,12.335766423357665,0-15
1,12.922705437448895,15-25
1,12.689257425742575,15-25
1,11.881965944272446,15-25
1,10.820098920863309,15-25
1,12.088968211206897,15-25
1,12.357905321782178,15-25
1,14.149811921296296,15-25
1,13.248086124401913,15-25
1,14.36224710982659,15-25
1,13.034003026227303,15-25
1,13.615508021390374,15-25
1,12.185611425873466,15-25
1,11.767223597359736,15-25
1,12.23079644879053,15-25
1,13.381107660455486,15-25
1,14.097263905562224,15-25
1,16.813991698374267,15-25
1,16.726060885608856,15-25
1,15.047137664697864,15-25
1,13.761292148968295,15-25
1,13.682255792110206,15-25
1,14.116202731092438,15-25
1,14.406509605399792,15-25
1,15.072695290063182,15-25
1,14.94284991324465,15-25
1,14.783210165825523,15-25
1,16.39175,15-25
1,15.669493070751276,15-25
1,15.79618658210948,15-25
1,16.77274985803521,15-25
1,17.69950284090909,15-25
1,17.13990952732644,15-25
1,18.369912790697676,15-25
1,18.575097370983446,15-25
1,18.53825995807128,15-25
1,19.226041666666667,15-25
1,18.75444380733945,15-25
1,16.617298255179936,15-25
1,16.487386067708332,15-25
1,16.145718864468865,15-25
1,21.061458333333334,15-25
1,21.418214285714285,15-25
1,19.03483893557423,15-25
1,21.551857949200375,15-25
1,22.354243970315398,15-25
1,21.274913021868787,15-25
1,20.872512836970476,15-25
1,20.20067204301075,15-25
1,19.949866310160427,15-25
1,21.688209494324045,15-25
1,21.479692230070636,15-25
1,24.09350113765643,15-25
1,22.881306966145832,15-25
1,21.840675403225806,15-25
1,23.3727561295972,15-25
1,24.089794685990338,15-25
1,21.21891846361186,15-25
1,20.121220501474927,15-25
1,21.025966726618705,15-25
1,21.263937282229964,15-25
1,20.24953646477132,15-25
2,19.739194915254238,25-35
2,20.03719723183391,25-35
2,22.08379258517034,25-35
2,22.60407529239766,25-35
2,25.031221408966147,25-35
2,26.52893322014714,25-35
2,29.093410326086957,25-35
2,23.92357695010541,25-35
2,21.256878306878306,25-35
2,22.065849178910977,25-35
2,21.14778971028971,25-35
2,21.987868394308943,25-35
2,19.659693165969315,25-35
2,25.38169807834442,25-35
2,23.351115421920465,25-35
2,25.39065618762475,25-35
2,24.165802725118482,25-35
2,23.06425606641124,25-35
2,23.29563643292683,25-35
2,21.985755441741357,25-35
2,23.962602459016395,25-35
2,25.23571073558648,25-35
3,26.384295499021526,35-90
3,30.131980688935283,35-90
3,29.315406976744185,35-90
3,28.902545592705167,35-90
3,25.03053018268467,35-90
3,27.060805833824396,35-90
3,24.91644305307096,35-90
3,25.016777022190407,35-90
3,19.160521582733814,35-90
3,15.154451137884873,35-90
3,16.10384068278805,35-90
3,17.026716321243523,35-90
3,15.11525571002979,35-90
3,15.34260033444816,35-90
3,18.017356361149112,35-90
3,19.96637168141593,35-90
3,20.638342696629213,35-90
3,19.618628293241695,35-90
3,18.667207792207794,35-90
3,29.070738276299114,35-90
3,22.772959183673468,35-90
3,17.53271812080537,35-90
3,13.401041666666666,35-90
3,13.9375,35-90
3,12.49671052631579,35-90
3,14.82638888888889,35-90
3,12.942307692307692,35-90
3,10.125,35-90
3,15.31640625,35-90
3,15.0275,35-90
3,10.375,35-90
3,15.339285714285714,35-90
0,16.579741379310345,0-15
0,24.539383561643834,0-15
0,15.021306818181818,0-15
0,12.681985294117647,0-15
0,13.832078313253012,0-15
0,15.18125,0-15
0,12.734375,0-15
0,15.526315789473685,0-15
0,16.032258064516128,0-15
0,16.880841121495326,0-15
0,18.4437984496124,0-15
0,16.381510416666668,0-15
0,12.198863636363637,0-15
0,14.328125,0-15
0,9.5,0-15
0,8.8125,0-15
0,7.715909090909091,0-15
0,8.4296875,0-15
0,11.954192546583851,0-15
0,10.95053680981595,0-15
0,9.880896226415095,0-15
0,10.209280303030303,0-15
0,10.961791497975709,0-15
0,11.27092050209205,0-15
0,10.607053212851406,0-15
0,10.107142857142858,0-15
0,13.1765625,0-15
0,14.62828947368421,0-15
0,11.172872340425531,0-15
0,12.73800505050505,0-15
0,11.515904017857142,0-15
0,10.721272652388798,0-15
0,12.68781887755102,0-15
0,14.807273519163763,0-15
0,16.60299295774648,0-15
0,13.789029535864978,0-15
0,14.985661764705883,0-15
0,16.455745341614907,0-15
0,13.133068927789934,0-15
0,14.330673758865249,0-15
0,12.644444444444444,0-15
0,11.34438775510204,0-15
0,9.21551724137931,0-15
0,10.075471698113208,0-15
0,10.580199115044248,0-15
0,11.033905967450272,0-15
0,11.510596264367816,0-15
0,11.995134730538922,0-15
0,10.64623786407767,0-15
0,10.161897590361447,0-15
0,11.081676136363637,0-15
0,12.93859649122807,0-15
0,10.55103711790393,0-15
0,11.447155898876405,0-15
0,9.742099719101123,0-15
0,9.07521186440678,0-15
0,10.2328125,0-15
0,9.572802197802197,0-15
0,9.348958333333334,0-15
0,11.376860529217199,0-15
0,12.275645093062606,0-15
0,13.302915854450942,0-15
0,11.2110434648582,0-15
0,9.451630434782608,0-15
0,8.393459915611814,0-15
0,8.232566611157369,0-15
0,8.08288043478261,0-15
1,8.81205357142857,15-25
1,10.641469594594595,15-25
1,10.110653487095004,15-25
1,9.548195422535212,15-25
1,11.520439680232558,15-25
1,11.899233028720626,15-25
1,10.66895133653187,15-25
1,13.817708333333334,15-25
1,15.610388513513513,15-25
1,14.11804919034525,15-25
1,14.908488700564972,15-25
1,15.273547880690737,15-25
1,12.03340274651058,15-25
1,9.780262840607667,15-25
1,9.802780696487542,15-25
1,12.647456030150753,15-25
1,16.3872277676951,15-25
1,13.577069397993311,15-25
1,13.598130419075144,15-25
1,13.360696992864424,15-25
1,13.624267879161529,15-25
1,12.598584163607761,15-25
1,14.54762084592145,15-25
1,16.559619604974397,15-25
1,18.79213729919679,15-25
1,17.9224627945432,15-25
1,16.800758005100594,15-25
2,17.980901552575865,25-35
2,21.260541523972602,25-35
2,21.534474206349206,25-35
2,21.22254437273094,25-35
2,20.691179775280897,25-35
2,21.613109420821115,25-35
2,19.27195134160993,25-35
2,19.355190486925157,25-35
2,18.229791868344627,25-35
3,18.38934217236104,35-90
3,17.66055625790139,35-90
3,18.963500360490265,35-90
3,18.914656432748536,35-90
3,13.55578055964654,35-90
3,11.284375,35-90
3,11.253004807692308,35-90
3,8.643145161290322,35-90
3,7.8,35-90
3,7.464285714285714,35-90
