band_idx,TCEP_INTENSITY_MM_3H,band_label
1,12.451781674208144,10-15
1,13.59876644736842,10-15
1,15.046330428954423,10-15
1,15.51435614849188,10-15
1,15.13708118556701,10-15
1,14.367571059431524,10-15
1,16.97861842105263,10-15
1,14.692268392370572,10-15
2,13.28183520599251,15-20
2,14.201245704467354,15-20
2,13.126856435643564,15-20
2,11.352459016393443,15-20
2,11.577425373134329,15-20
2,11.520833333333334,15-20
2,12.489583333333334,15-20
2,15.742045454545455,15-20
2,15.538874570446735,15-20
2,14.608295795795796,15-20
2,16.021180555555556,15-20
2,14.738746537396121,15-20
2,13.144847972972974,15-20
2,14.196836890243903,15-20
2,13.126856435643564,15-20
2,11.352459016393443,15-20
2,11.577425373134329,15-20
2,11.520833333333334,15-20
2,12.489583333333334,15-20
2,11.723958333333334,15-20
2,10.395833333333334,15-20
2,10.225,15-20
2,11.2075,15-20
2,10.86875,15-20
2,11.882352941176471,15-20
2,13.177083333333334,15-20
2,13.640625,15-20
2,15.350903614457831,15-20
2,14.939,15-20
2,16.219485294117646,15-20
2,19.101020408163265,15-20
2,18.17242765273312,15-20
2,14.365536971830986,15-20
2,17.80144557823129,15-20
2,15.637987012987013,15-20
1,11.036637931034482,10-15
1,12.808467741935484,10-15
1,12.257692307692308,10-15
1,12.791666666666666,10-15
1,15.361616424116423,10-15
1,15.905869829683699,10-15
1,17.674295774647888,10-15
1,14.96078187250996,10-15
1,15.377337398373983,10-15
1,16.111568199841397,10-15
1,13.694610778443113,10-15
1,13.120582706766918,10-15
1,14.857348703170029,10-15
1,16.89171374764595,10-15
1,15.441706098843323,10-15
1,17.724557522123895,10-15
1,16.98744335347432,10-15
1,19.69187062937063,10-15
1,15.53921568627451,10-15
1,13.522702991452991,10-15
1,13.271084337349398,10-15
2,13.61443661971831,15-20
2,14.380476804123711,15-20
2,12.8924512987013,15-20
2,13.333333333333334,15-20
2,13.307025547445255,15-20
2,14.963787553648068,15-20
2,16.102015398550726,15-20
2,18.02160586124402,15-20
2,18.767578125,15-20
2,16.513466850828728,15-20
2,16.25351482617587,15-20
2,15.902149944873209,15-20
2,17.65530684104628,15-20
2,20.441186327077748,15-20
2,21.730354659248956,15-20
2,20.91862745098039,15-20
2,21.00005260942761,15-20
2,18.049202127659573,15-20
2,18.55090206185567,15-20
2,17.96571217244294,15-20
2,15.703248031496063,15-20
2,17.664340101522843,15-20
2,17.83909574468085,15-20
2,17.359375,15-20
3,23.171511627906977,20-90
3,20.001201923076923,20-90
3,22.75651189127973,20-90
1,16.084321392532797,10-15
1,14.243995098039216,10-15
1,13.744349005424954,10-15
1,15.503084606345476,10-15
1,14.109771126760563,10-15
1,11.745703125,10-15
1,13.755575117370892,10-15
1,12.771223653395785,10-15
1,12.261918604651163,10-15
1,12.079656862745098,10-15
1,13.740833333333333,10-15
1,12.911337209302326,10-15
2,11.544763513513514,15-20
2,10.870335820895523,15-20
2,11.489942528735632,15-20
2,12.103794642857142,15-20
2,10.5625,15-20
2,10.354041916167665,15-20
2,10.433854166666666,15-20
2,11.457865168539326,15-20
2,12.738970588235293,15-20
2,10.1275,15-20
2,11.146739130434783,15-20
2,12.113439306358382,15-20
3,9.529891304347826,20-90
3,9.700284090909092,20-90
3,9.857142857142858,20-90
3,13.254098360655737,20-90
3,16.464570063694268,20-90
3,14.6425,20-90
3,14.526785714285714,20-90
3,13.895833333333334,20-90
3,15.621681415929203,20-90
3,15.76099537037037,20-90
3,15.615131578947368,20-90
3,13.55,20-90
3,13.568452380952381,20-90
3,14.85970744680851,20-90
3,16.078003875968992,20-90
3,17.187116564417177,20-90
3,17.57578125,20-90
3,11.610372340425531,20-90
3,15.504310344827585,20-90
3,12.790464743589743,20-90
3,15.926020408163266,20-90
3,20.618021844660195,20-90
3,15.970601045296167,20-90
3,14.488235294117647,20-90
3,15.035342261904763,20-90
3,16.11488970588235,20-90
3,15.13475,20-90
3,16.76252052545156,20-90
3,17.27957650273224,20-90
3,19.733673469387757,20-90
3,19.44042174796748,20-90
3,17.335551948051947,20-90
3,17.83823529411765,20-90
3,16.176817288801573,20-90
3,16.72196261682243,20-90
3,15.862767857142858,20-90
3,15.662464985994397,20-90
2,15.05849358974359,15-20
2,16.791008771929825,15-20
2,17.28672178988327,15-20
2,19.099927325581394,15-20
2,19.44763795986622,15-20
2,23.337899543378995,15-20
2,22.57057823129252,15-20
2,23.6413643533123,15-20
2,22.587441314553992,15-20
2,23.020725388601036,15-20
2,23.578518907563026,15-20
2,18.465149769585253,15-20
2,19.08946917808219,15-20
2,14.404017857142858,15-20
3,11.645833333333334,20-90
3,17.617857142857144,20-90
3,18.40625,20-90
3,17.75,20-90
3,12.875,20-90
3,14.703947368421053,20-90
0,18.094654088050316,0-10
0,21.186116700201207,0-10
0,17.829545454545453,0-10
0,16.71159638554217,0-10
0,18.133814102564102,0-10
0,22.846354166666668,0-10
1,21.915948275862068,10-15
1,13.438858695652174,10-15
1,11.845238095238095,10-15
1,17.3935147299509,10-15
1,15.294487847222221,10-15
1,14.7665770609319,10-15
1,12.758463541666666,10-15
1,13.404702970297029,10-15
1,17.981049562682216,10-15
1,16.448459339263025,10-15
1,18.044110169491525,10-15
1,19.669040226781856,10-15
1,18.64744065281899,10-15
2,17.010806803995006,15-20
2,17.039576124567475,15-20
2,16.719673645320196,15-20
2,17.3044,15-20
2,18.82277799530149,15-20
2,19.95736921529175,15-20
2,17.71372487437186,15-20
2,17.591827610872674,15-20
2,18.181805399325086,15-20
2,21.051008968609864,15-20
2,22.164676966292134,15-20
3,22.454080240174672,20-90
3,24.663333333333334,20-90
3,27.751489513822687,20-90
3,25.1875,20-90
3,21.61148197596796,20-90
3,21.303627348643005,20-90
3,22.289877300613497,20-90
3,22.73934659090909,20-90
3,21.591090425531913,20-90
3,27.119246861924687,20-90
3,27.099310776942357,20-90
3,25.616875,20-90
3,17.204656862745097,20-90
3,23.8125,20-90
3,30.078125,20-90
3,17.84375,20-90
3,16.181818181818183,20-90
3,25.53804347826087,20-90
3,20.7625,20-90
3,23.63,20-90
3,24.78327922077922,20-90
3,29.44811320754717,20-90
3,23.728341584158414,20-90
3,23.127533783783782,20-90
3,19.180555555555557,20-90
1,12.585069444444445,10-15
1,12.129093886462883,10-15
1,13.266080901856764,10-15
1,14.047907876230662,10-15
1,15.805135658914729,10-15
1,14.016169154228855,10-15
1,13.615041928721174,10-15
1,16.485249621785172,10-15
1,16.98606346483705,10-15
1,16.60699423815621,10-15
1,14.612459216965743,10-15
1,14.585184752104771,10-15
1,15.587802313354365,10-15
1,20.973827470686768,10-15
1,25.927391304347825,10-15
1,23.46805896805897,10-15
1,31.573958333333334,10-15
1,30.728950777202073,10-15
2,27.9058147632312,15-20
2,26.29433760683761,15-20
2,26.328267824497257,15-20
2,23.0609375,15-20
2,30.245655829596412,15-20
2,27.258514492753623,15-20
2,24.991293532338307,15-20
2,24.997509960159363,15-20
2,20.542932242990656,15-20
2,25.868181818181817,15-20
2,32.20645080321285,15-20
2,22.248898678414097,15-20
2,18.675675675675677,15-20
2,20.471491228070175,15-20
2,22.263157894736842,15-20
2,21.547599337748345,15-20
3,21.590406976744188,20-90
3,23.071858288770052,20-90
3,24.958886430678465,20-90
3,25.516711229946523,20-90
3,25.9186320754717,20-90
3,18.408380681818183,20-90
3,20.236019736842106,20-90
3,23.167672413793102,20-90
3,23.799342105263158,20-90
3,21.011666666666667,20-90
3,18.979166666666668,20-90
3,16.75733137829912,20-90
3,24.673938679245282,20-90
3,31.03930412371134,20-90
3,19.143110795454547,20-90
3,16.525213068181817,20-90
3,17.084722222222222,20-90
3,17.9375,20-90
3,17.871264940239044,20-90
3,24.007518796992482,20-90
3,20.606060606060606,20-90
3,17.10810810810811,20-90
2,12.8125,15-20
2,14.197342519685039,15-20
2,15.22801724137931,15-20
2,17.957386363636363,15-20
2,17.6871546961326,15-20
3,18.788270925110133,20-90
3,21.875753012048193,20-90
3,19.098516949152543,20-90
3,18.525641025641026,20-90
3,22.950367647058822,20-90
3,21.893005952380953,20-90
3,27.949944690265486,20-90
3,24.78703067765568,20-90
3,23.343903562653562,20-90
2,21.850493218249074,15-20
2,19.44309559939302,15-20
2,18.266439909297052,15-20
2,17.61669481981982,15-20
2,18.387466307277627,15-20
2,22.40799256505576,15-20
2,18.813633193863318,15-20
2,15.020089285714286,15-20
2,15.971368715083798,15-20
2,16.96875,15-20
2,24.795974576271185,15-20
3,23.90159708249497,20-90
3,32.039510424422936,20-90
3,31.95067285822593,20-90
3,28.600979052823316,20-90
3,26.031420765027324,20-90
3,28.003521126760564,20-90
3,22.219017094017094,20-90
3,23.712605042016808,20-90
3,21.076975476839237,20-90
3,21.802845528455286,20-90
3,21.69956896551724,20-90
3,22.81305473372781,20-90
3,19.66316909975669,20-90
3,15.741762552301255,20-90
3,15.599864130434783,20-90
1,10.71875,10-15
1,10.537642045454545,10-15
1,11.67363813229572,10-15
1,10.876977848101266,10-15
1,10.86031746031746,10-15
1,10.008620689655173,10-15
1,10.71826923076923,10-15
1,11.190159574468085,10-15
1,12.819444444444445,10-15
1,12.014322916666666,10-15
1,10.233552631578947,10-15
1,12.870535714285714,10-15
1,12.09375,10-15
1,13.038939051918735,10-15
1,11.702998652291106,10-15
1,12.128623188405797,10-15
1,13.02593085106383,10-15
1,18.00297619047619,10-15
1,22.172248803827753,10-15
1,25.268145161290324,10-15
1,23.665533472803347,10-15
1,21.240033783783783,10-15
2,17.947712418300654,15-20
2,18.085459183673468,15-20
2,17.491872197309416,15-20
2,17.830217633928573,15-20
2,16.54787784679089,15-20
2,19.10226167315175,15-20
2,19.677845528455286,15-20
2,20.003623188405797,15-20
2,20.076904296875,15-20
2,21.720467032967033,15-20
2,23.126946366782008,15-20
2,23.179315476190474,15-20
2,20.374782229965156,15-20
2,24.685560344827586,15-20
2,21.451136363636362,15-20
2,18.8597972972973,15-20
2,17.903903903903903,15-20
2,21.10330118694362,15-20
3,19.27900667779633,20-90
3,26.233873456790125,20-90
3,28.014344262295083,20-90
3,22.918804190751445,20-90
3,18.666594076655052,20-90
3,15.9589222614841,20-90
3,17.63818359375,20-90
3,19.496958637469586,20-90
3,19.28543388429752,20-90
3,19.34137596899225,20-90
3,20.32930972818312,20-90
3,20.505184766214178,20-90
3,22.17932098765432,20-90
3,20.24710648148148,20-90
3,21.19951923076923,20-90
3,21.223092255125284,20-90
3,22.422593390804597,20-90
3,25.022514409221902,20-90
3,22.06787833827893,20-90
3,20.960641891891893,20-90
3,19.753774422735347,20-90
3,21.792833333333334,20-90
3,20.5625,20-90
3,19.212032710280372,20-90
3,16.329427083333332,20-90
3,14.259681881051176,20-90
3,15.614953632148378,20-90
1,14.223888888888888,10-15
1,16.02777777777778,10-15
1,15.620276162790697,10-15
2,14.050223214285714,15-20
2,13.112215909090908,15-20
2,14.253506600660065,15-20
2,13.603125,15-20
2,13.178616751269036,15-20
2,13.095192307692308,15-20
2,17.45873786407767,15-20
2,24.703520569620252,15-20
2,28.49085757057314,15-20
2,25.408854166666668,15-20
2,22.81141762877442,15-20
2,22.709521325915624,15-20
2,20.966680463576157,15-20
2,16.89484421364985,15-20
2,19.576453488372092,15-20
2,17.446198453608247,15-20
3,14.970588235294118,20-90
3,15.813802083333334,20-90
3,21.283653846153847,20-90
3,22.49543795620438,20-90
3,23.95344387755102,20-90
3,22.8947528363047,20-90
3,23.234375,20-90
3,14.9375,20-90
3,18.104990118577074,20-90
3,19.0821554770318,20-90
3,20.549139492753625,20-90
3,19.351033834586467,20-90
3,17.139705882352942,20-90
3,13.850436681222707,20-90
3,14.741349480968859,20-90
3,19.09059633027523,20-90
3,15.346301020408163,20-90
3,13.739301801801801,20-90
1,15.044677734375,10-15
1,15.395337301587302,10-15
1,15.742775229357798,10-15
1,16.938910437235542,10-15
1,14.15422276621787,10-15
1,16.578685258964143,10-15
1,19.248549723756906,10-15
1,14.072073063380282,10-15
1,19.51699420103093,10-15
1,16.954817380352644,10-15
1,18.458617874109265,10-15
1,17.01953125,10-15
1,14.474835285505124,10-15
1,14.029820261437909,10-15
1,15.933163875598087,10-15
1,16.48906415694592,10-15
1,14.398320895522389,10-15
1,18.867824074074075,10-15
1,14.872098214285714,10-15
1,12.35625,10-15
1,15.74690082644628,10-15
1,12.246031746031745,10-15
1,11.765277777777778,10-15
1,21.510212418300654,10-15
2,13.958047945205479,15-20
2,15.846007604562738,15-20
2,21.760668103448275,15-20
2,14.645770392749245,15-20
2,15.07623922413793,15-20
2,21.437689393939394,15-20
2,30.88308923705722,15-20
2,13.996918503480279,15-20
2,26.608480176211454,15-20
2,20.123113082627118,15-20
2,18.27646038172354,15-20
2,16.571614583333332,15-20
2,15.138171487603305,15-20
2,15.70710370994941,15-20
2,16.51972433460076,15-20
2,14.825452302631579,15-20
2,19.13706772334294,15-20
2,21.556375278396438,15-20
2,21.435724431818183,15-20
2,15.730263157894736,15-20
2,20.039583333333333,15-20
2,29.24905063291139,15-20
2,15.256944444444445,15-20
3,26.869847235693502,20-90
3,23.02014033264033,20-90
3,27.601073085846867,20-90
3,25.45939371257485,20-90
3,24.609513274336283,20-90
3,23.210349462365592,20-90
3,21.4375,20-90
3,20.164402173913043,20-90
3,30.057995495495497,20-90
3,32.82648601398601,20-90
3,27.23005319148936,20-90
3,23.642857142857142,20-90
3,29.115056818181817,20-90
3,28.42578125,20-90
3,24.23355263157895,20-90
3,23.054347826086957,20-90
3,19.26527777777778,20-90
3,21.805232558139537,20-90
3,21.457799145299145,20-90
3,19.47198275862069,20-90
3,17.736712598425196,20-90
3,17.263257575757574,20-90
3,14.109375,20-90
3,19.641369047619047,20-90
3,22.82758620689655,20-90
3,22.922026699029125,20-90
3,23.676795580110497,20-90
3,18.040940766550523,20-90
3,16.893849206349206,20-90
3,14.921130952380953,20-90
3,15.312959558823529,20-90
3,18.904166666666665,20-90
3,17.327850877192983,20-90
3,20.00875,20-90
3,21.5634765625,20-90
3,16.6125,20-90
2,34.38,15-20
2,24.3875,15-20
