band_idx,0.1,0.5,0.9,0.99
0,11.913045147420148,16.017042177361212,22.371161652560644,29.153956341911755
1,12.479461130742049,16.9869060475162,23.73503664495114,31.409844644561012
2,13.5,19.51311141304348,28.03125,36.971592074760665
3,13.289547713584415,20.16038654060067,28.446920341394026,36.464630236645476
