band_idx,0.1,0.5,0.9,0.99
0,11.23842555967009,16.629938424906193,26.01217096271594,34.37808992974238
1,12.543286629736219,19.795733098184087,28.201144881660433,37.234191037735826
2,13.836024305555556,20.997534494190454,29.93569862963236,38.52689765019378
3,8.981550531587642,16.10841332580463,24.27423195236407,32.30272488255895
