SID,TIME,YEAR,BASIN,TC_LAT,TC_LON_360,GRID_LAT,GRID_LON,PRECIP_3H_MM,PRECIP_MMHR,IS_INTERPOLATED_TIMESTEP,ROW
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,190.55,2.125,0.7083333,False,2424705
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,190.65001,2.0,0.6666667,False,2424706
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,190.75,1.375,0.45833334,False,2424707
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,190.85,2.4375,0.8125,False,2424708
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,190.95,1.875,0.625,False,2424709
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.05,2.625,0.875,False,2424710
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.15001,2.5,0.8333333,False,2424711
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.25,4.5625,1.5208334,False,2424712
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.35,3.6875,1.2291666,False,2424713
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.45,4.6875,1.5625,False,2424714
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.55,5.6875,1.8958334,False,2424715
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.65001,5.75,1.9166666,False,2424716
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.75,7.6875,2.5625,False,2424717
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.85,10.0,3.3333333,False,2424718
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,191.95,12.3125,4.1041665,False,2424719
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.05,14.0,4.6666665,False,2424720
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.15001,15.375,5.125,False,2424721
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.25,13.6875,4.5625,False,2424722
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.35,15.5625,5.1875,False,2424723
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.45,14.875,4.9583335,False,2424724
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.55,23.625,7.875,False,2424725
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.65001,25.5,8.5,False,2424726
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.75,21.5,7.1666665,False,2424727
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.85,13.875,4.625,False,2424728
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,192.95,12.0,4.0,False,2424729
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.05,13.8125,4.6041665,False,2424730
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.15001,6.8125,2.2708333,False,2424731
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.25,8.125,2.7083333,False,2424732
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.35,6.0,2.0,False,2424733
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.45,5.9375,1.9791666,False,2424734
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.55,5.9375,1.9791666,False,2424735
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.65001,5.0625,1.6875,False,2424736
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.75,5.125,1.7083334,False,2424737
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.85,4.8125,1.6041666,False,2424738
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,193.95,4.8125,1.6041666,False,2424739
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.05,5.625,1.875,False,2424740
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.15001,4.125,1.375,False,2424741
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.25,4.25,1.4166666,False,2424742
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.35,4.0625,1.3541666,False,2424743
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.45,3.875,1.2916666,False,2424744
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.55,3.9375,1.3125,False,2424745
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.65001,4.375,1.4583334,False,2424746
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.75,3.25,1.0833334,False,2424747
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.85,2.75,0.9166667,False,2424748
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,194.95,2.25,0.75,False,2424749
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.05,1.6875,0.5625,False,2424750
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.15001,1.3125,0.4375,False,2424751
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.25,1.375,0.45833334,False,2424752
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.35,0.9375,0.3125,False,2424753
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.45,1.0,0.33333334,False,2424754
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.55,0.6875,0.22916667,False,2424755
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.65001,0.75,0.25,False,2424756
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.75,0.375,0.125,False,2424757
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.85,0.375,0.125,False,2424758
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.649998,195.95,0.375,0.125,False,2424759
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.45,0.3125,0.104166664,False,2428294
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.55,0.3125,0.104166664,False,2428295
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.65001,0.4375,0.14583333,False,2428296
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.75,0.4375,0.14583333,False,2428297
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.85,0.5625,0.1875,False,2428298
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,189.95,0.8125,0.27083334,False,2428299
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.05,0.9375,0.3125,False,2428300
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.15001,1.3125,0.4375,False,2428301
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.25,2.1875,0.7291667,False,2428302
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.35,2.0,0.6666667,False,2428303
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.45,2.625,0.875,False,2428304
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.55,2.25,0.75,False,2428305
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.65001,2.0,0.6666667,False,2428306
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.75,2.125,0.7083333,False,2428307
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.85,2.3125,0.7708333,False,2428308
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,190.95,2.0,0.6666667,False,2428309
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.05,2.875,0.9583333,False,2428310
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.15001,3.1875,1.0625,False,2428311
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.25,4.4375,1.4791666,False,2428312
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.35,4.1875,1.3958334,False,2428313
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.45,5.5,1.8333334,False,2428314
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.55,6.75,2.25,False,2428315
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.65001,6.75,2.25,False,2428316
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.75,8.9375,2.9791667,False,2428317
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.85,10.25,3.4166667,False,2428318
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,191.95,14.75,4.9166665,False,2428319
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.05,15.6875,5.2291665,False,2428320
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.15001,17.25,5.75,False,2428321
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.25,15.375,5.125,False,2428322
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.35,16.5625,5.5208335,False,2428323
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.45,18.6875,6.2291665,False,2428324
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.55,32.5,10.833333,False,2428325
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.65001,24.3125,8.104167,False,2428326
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.75,29.75,9.916667,False,2428327
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.85,22.3125,7.4375,False,2428328
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,192.95,14.4375,4.8125,False,2428329
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.05,14.25,4.75,False,2428330
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.15001,7.1875,2.3958333,False,2428331
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.25,6.4375,2.1458333,False,2428332
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.35,5.875,1.9583334,False,2428333
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.45,5.6875,1.8958334,False,2428334
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.55,5.375,1.7916666,False,2428335
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.65001,5.4375,1.8125,False,2428336
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.75,5.6875,1.8958334,False,2428337
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.85,4.8125,1.6041666,False,2428338
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,193.95,5.0625,1.6875,False,2428339
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.05,5.4375,1.8125,False,2428340
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.15001,4.6875,1.5625,False,2428341
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.25,4.25,1.4166666,False,2428342
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.35,5.25,1.75,False,2428343
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.45,4.25,1.4166666,False,2428344
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.55,4.5,1.5,False,2428345
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.65001,4.1875,1.3958334,False,2428346
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.75,3.75,1.25,False,2428347
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.85,2.6875,0.8958333,False,2428348
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,194.95,2.625,0.875,False,2428349
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.05,1.9375,0.6458333,False,2428350
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.15001,1.0625,0.35416666,False,2428351
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.25,1.125,0.375,False,2428352
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.35,0.8125,0.27083334,False,2428353
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.45,0.75,0.25,False,2428354
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.55,1.125,0.375,False,2428355
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.65001,1.1875,0.39583334,False,2428356
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.75,0.375,0.125,False,2428357
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.85,0.375,0.125,False,2428358
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.55,195.95,0.375,0.125,False,2428359
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,189.45,0.3125,0.104166664,False,2431894
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,189.65001,0.5,0.16666667,False,2431896
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,189.75,0.5,0.16666667,False,2431897
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,189.85,0.625,0.20833333,False,2431898
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,189.95,1.0625,0.35416666,False,2431899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.05,1.25,0.41666666,False,2431900
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.15001,1.5,0.5,False,2431901
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.25,2.4375,0.8125,False,2431902
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.35,1.6875,0.5625,False,2431903
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.45,2.25,0.75,False,2431904
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.55,2.25,0.75,False,2431905
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.65001,1.875,0.625,False,2431906
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.75,2.1875,0.7291667,False,2431907
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.85,2.375,0.7916667,False,2431908
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,190.95,2.125,0.7083333,False,2431909
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.05,2.875,0.9583333,False,2431910
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.15001,3.6875,1.2291666,False,2431911
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.25,4.0625,1.3541666,False,2431912
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.35,4.8125,1.6041666,False,2431913
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.45,6.0,2.0,False,2431914
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.55,6.1875,2.0625,False,2431915
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.65001,7.5,2.5,False,2431916
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.75,11.5,3.8333333,False,2431917
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.85,15.0,5.0,False,2431918
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,191.95,16.4375,5.4791665,False,2431919
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.05,19.9375,6.6458335,False,2431920
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.15001,15.3125,5.1041665,False,2431921
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.25,16.5,5.5,False,2431922
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.35,15.0625,5.0208335,False,2431923
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.45,16.3125,5.4375,False,2431924
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.55,25.6875,8.5625,False,2431925
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.65001,21.6875,7.2291665,False,2431926
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.75,17.8125,5.9375,False,2431927
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.85,14.75,4.9166665,False,2431928
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,192.95,11.25,3.75,False,2431929
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.05,9.9375,3.3125,False,2431930
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.15001,6.3125,2.1041667,False,2431931
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.25,6.125,2.0416667,False,2431932
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.35,6.0625,2.0208333,False,2431933
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.45,6.4375,2.1458333,False,2431934
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.55,5.5,1.8333334,False,2431935
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.65001,5.3125,1.7708334,False,2431936
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.75,5.4375,1.8125,False,2431937
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.85,5.0625,1.6875,False,2431938
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,193.95,4.9375,1.6458334,False,2431939
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.05,5.1875,1.7291666,False,2431940
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.15001,4.75,1.5833334,False,2431941
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.25,4.875,1.625,False,2431942
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.35,5.0,1.6666666,False,2431943
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.45,4.5,1.5,False,2431944
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.55,4.5625,1.5208334,False,2431945
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.65001,3.8125,1.2708334,False,2431946
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.75,4.25,1.4166666,False,2431947
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.85,3.125,1.0416666,False,2431948
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,194.95,2.1875,0.7291667,False,2431949
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.05,1.8125,0.6041667,False,2431950
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.15001,1.0,0.33333334,False,2431951
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.25,0.8125,0.27083334,False,2431952
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.35,0.75,0.25,False,2431953
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.45,0.5625,0.1875,False,2431954
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.55,1.0,0.33333334,False,2431955
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.65001,0.6875,0.22916667,False,2431956
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.75,0.375,0.125,False,2431957
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.85,0.3125,0.104166664,False,2431958
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.45,195.95,0.375,0.125,False,2431959
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.35,0.375,0.125,False,2435493
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.45,0.5,0.16666667,False,2435494
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.55,0.4375,0.14583333,False,2435495
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.65001,0.8125,0.27083334,False,2435496
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.75,1.0625,0.35416666,False,2435497
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.85,0.8125,0.27083334,False,2435498
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,189.95,1.0,0.33333334,False,2435499
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.05,1.9375,0.6458333,False,2435500
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.15001,1.6875,0.5625,False,2435501
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.25,2.4375,0.8125,False,2435502
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.35,1.875,0.625,False,2435503
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.45,2.125,0.7083333,False,2435504
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.55,2.1875,0.7291667,False,2435505
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.65001,2.8125,0.9375,False,2435506
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.75,2.25,0.75,False,2435507
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.85,2.5,0.8333333,False,2435508
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,190.95,2.375,0.7916667,False,2435509
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.05,2.875,0.9583333,False,2435510
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.15001,4.0,1.3333334,False,2435511
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.25,4.625,1.5416666,False,2435512
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.35,4.8125,1.6041666,False,2435513
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.45,5.75,1.9166666,False,2435514
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.55,6.75,2.25,False,2435515
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.65001,10.0625,3.3541667,False,2435516
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.75,15.25,5.0833335,False,2435517
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.85,15.1875,5.0625,False,2435518
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,191.95,15.6875,5.2291665,False,2435519
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.05,21.3125,7.1041665,False,2435520
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.15001,15.6875,5.2291665,False,2435521
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.25,18.125,6.0416665,False,2435522
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.35,16.0625,5.3541665,False,2435523
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.45,14.1875,4.7291665,False,2435524
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.55,20.9375,6.9791665,False,2435525
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.65001,16.9375,5.6458335,False,2435526
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.75,16.625,5.5416665,False,2435527
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,22.350002,192.85,15.5,5.1666665,False,2435528
