SID,TIME,YEAR,BASIN,TC_LAT,TC_LON_360,GRID_LAT,GRID_LON,PRECIP_3H_MM,PRECIP_MMHR,ROW,IS_INTERPOLATED_TIMESTEP,POT99_MM_3H
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,191.95,10.25,3.4166667,2460719,False,9.2775
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.15001,10.5,3.5,2460721,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.35,10.75,3.5833333,2460723,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.45,10.9375,3.6458333,2460724,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.55,11.4375,3.8125,2460725,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.65001,11.1875,3.7291667,2460726,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.75,13.5,4.5,2460727,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.85,14.25,4.75,2460728,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,192.95,11.8125,3.9375,2460729,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,193.15001,9.8125,3.2708333,2460731,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.649998,193.25,9.875,3.2916667,2460732,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,192.45,10.75,3.5833333,2464324,False,10.2351
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,192.65001,10.4375,3.4791667,2464326,False,9.995701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,192.75,11.8125,3.9375,2464327,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,192.85,14.9375,4.9791665,2464328,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,192.95,12.375,4.125,2464329,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,193.05,11.25,3.75,2464330,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,193.15001,9.75,3.25,2464331,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.55,193.25,10.0625,3.3541667,2464332,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,191.85,9.5625,3.1875,2467918,False,9.2775
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,192.65001,10.5625,3.5208333,2467926,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,192.75,11.8125,3.9375,2467927,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,192.85,15.1875,5.0625,2467928,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,192.95,13.5625,4.5208335,2467929,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,193.05,12.5,4.1666665,2467930,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,193.15001,12.3125,4.1041665,2467931,False,9.2775
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,193.25,11.25,3.75,2467932,False,9.2775
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.45,193.35,11.125,3.7083333,2467933,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,192.65001,9.75,3.25,2471526,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,192.75,11.0625,3.6875,2471527,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,192.85,12.0,4.0,2471528,False,9.7563
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,192.95,12.0625,4.0208335,2471529,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.05,11.625,3.875,2471530,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.15001,12.125,4.0416665,2471531,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.25,11.0625,3.6875,2471532,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.35,12.125,4.0416665,2471533,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.45,9.5625,3.1875,2471534,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.350002,193.55,9.0625,3.0208333,2471535,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,192.75,9.625,3.2083333,2475127,False,9.516899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,192.95,11.375,3.7916667,2475129,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,193.05,9.5625,3.1875,2475130,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,193.15001,11.1875,3.7291667,2475131,False,9.2775
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,193.25,10.4375,3.4791667,2475132,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,193.35,11.3125,3.7708333,2475133,False,8.7987
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.249996,193.45,9.1875,3.0625,2475134,False,8.7987
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.149998,192.95,9.375,3.125,2478729,False,8.7987
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.149998,193.15001,9.1875,3.0625,2478731,False,8.7987
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,21.149998,193.35,9.75,3.25,2478733,False,9.038099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.95,190.85,8.25,2.75,2521908,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.850002,190.85,8.875,2.9583333,2525508,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.850002,191.05,7.5625,2.5208333,2525510,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.850002,191.15001,7.5,2.5,2525511,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.850002,191.35,8.4375,2.8125,2525513,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.749996,190.45,7.5625,2.5208333,2529104,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.749996,190.65001,7.375,2.4583333,2529106,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.749996,190.75,6.9375,2.3125,2529107,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.749996,190.85,10.125,3.375,2529108,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.749996,191.35,8.8125,2.9375,2529113,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.649998,190.45,7.25,2.4166667,2532704,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.649998,190.75,9.375,3.125,2532707,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.649998,190.85,10.0625,3.3541667,2532708,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,189.25,7.375,2.4583333,2536292,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,190.45,7.0,2.3333333,2536304,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,190.65001,9.125,3.0416667,2536306,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,190.75,8.9375,2.9791667,2536307,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,190.85,9.0625,3.0208333,2536308,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,191.15001,7.8125,2.6041667,2536311,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.55,191.35,8.75,2.9166667,2536313,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,189.15001,7.875,2.625,2539891,False,7.6017
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.05,7.125,2.375,2539900,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.15001,7.9375,2.6458333,2539901,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.25,7.25,2.4166667,2539902,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.35,7.8125,2.6041667,2539903,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.45,8.125,2.7083333,2539904,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.55,8.75,2.9166667,2539905,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.65001,10.1875,3.3958333,2539906,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.75,9.0625,3.0208333,2539907,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.85,9.3125,3.1041667,2539908,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,190.95,8.75,2.9166667,2539909,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,191.15001,8.0,2.6666667,2539911,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,191.35,9.0,3.0,2539913,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.45,191.65001,8.3125,2.7708333,2539916,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.05,7.875,2.625,2543490,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.15001,9.75,3.25,2543491,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.25,7.9375,2.6458333,2543492,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.35,7.375,2.4583333,2543493,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.55,7.5625,2.5208333,2543495,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.65001,7.1875,2.3958333,2543496,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.75,7.0,2.3333333,2543497,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.85,7.3125,2.4375,2543498,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,189.95,8.5,2.8333333,2543499,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.05,10.3125,3.4375,2543500,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.15001,11.375,3.7916667,2543501,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.25,9.0,3.0,2543502,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.35,9.625,3.2083333,2543503,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.45,9.875,3.2916667,2543504,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.55,10.3125,3.4375,2543505,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.65001,11.9375,3.9791667,2543506,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.75,9.5625,3.1875,2543507,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.85,11.625,3.875,2543508,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,190.95,8.4375,2.8125,2543509,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.05,7.4375,2.4791667,2543510,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.15001,8.4375,2.8125,2543511,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.25,7.1875,2.3958333,2543512,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.35,7.75,2.5833333,2543513,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.45,7.625,2.5416667,2543514,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.55,8.0625,2.6875,2543515,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.350002,191.65001,11.125,3.7083333,2543516,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,188.95,8.5,2.8333333,2547089,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.05,9.75,3.25,2547090,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.15001,9.3125,3.1041667,2547091,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.25,7.5,2.5,2547092,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.35,8.5,2.8333333,2547093,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.45,7.5625,2.5208333,2547094,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.55,7.8125,2.6041667,2547095,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.65001,7.5625,2.5208333,2547096,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.75,8.3125,2.7708333,2547097,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.85,9.1875,3.0625,2547098,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,189.95,11.4375,3.8125,2547099,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.05,10.875,3.625,2547100,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.15001,12.0625,4.0208335,2547101,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.25,11.1875,3.7291667,2547102,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.35,10.8125,3.6041667,2547103,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.45,11.5,3.8333333,2547104,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.55,11.75,3.9166667,2547105,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.65001,13.6875,4.5625,2547106,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.75,9.9375,3.3125,2547107,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.85,11.75,3.9166667,2547108,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,190.95,9.0,3.0,2547109,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.05,8.4375,2.8125,2547110,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.15001,8.1875,2.7291667,2547111,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.25,7.125,2.375,2547112,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.35,7.875,2.625,2547113,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.45,8.125,2.7083333,2547114,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.55,9.4375,3.1458333,2547115,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.65001,9.1875,3.0625,2547116,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.249996,191.75,8.4375,2.8125,2547117,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,188.85,7.8125,2.6041667,2550688,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,188.95,10.0625,3.3541667,2550689,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.05,8.6875,2.8958333,2550690,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.15001,9.375,3.125,2550691,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.25,7.5,2.5,2550692,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.35,9.0625,3.0208333,2550693,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.45,7.8125,2.6041667,2550694,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.55,8.5625,2.8541667,2550695,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.65001,8.5,2.8333333,2550696,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.75,10.6875,3.5625,2550697,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.85,9.6875,3.2291667,2550698,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,189.95,13.3125,4.4375,2550699,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.05,13.5,4.5,2550700,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.15001,14.375,4.7916665,2550701,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.25,11.125,3.7083333,2550702,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.35,11.5625,3.8541667,2550703,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.45,12.625,4.2083335,2550704,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.55,12.25,4.0833335,2550705,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.65001,12.375,4.125,2550706,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.75,10.75,3.5833333,2550707,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.85,10.25,3.4166667,2550708,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,190.95,8.875,2.9583333,2550709,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.05,7.25,2.4166667,2550710,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.15001,7.6875,2.5625,2550711,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.25,7.4375,2.4791667,2550712,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.35,7.3125,2.4375,2550713,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.45,7.1875,2.3958333,2550714,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.55,7.4375,2.4791667,2550715,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.65001,7.9375,2.6458333,2550716,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.75,7.375,2.4583333,2550717,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.149998,191.85,6.9375,2.3125,2550718,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,188.75,7.25,2.4166667,2554287,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,188.85,11.0,3.6666667,2554288,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,188.95,10.5,3.5,2554289,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.05,9.6875,3.2291667,2554290,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.15001,8.8125,2.9375,2554291,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.25,8.6875,2.8958333,2554292,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.35,9.0,3.0,2554293,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.45,8.875,2.9583333,2554294,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.55,9.9375,3.3125,2554295,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.65001,11.875,3.9583333,2554296,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.75,13.0625,4.3541665,2554297,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.85,15.0625,5.0208335,2554298,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,189.95,16.1875,5.3958335,2554299,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.05,14.875,4.9583335,2554300,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.15001,14.125,4.7083335,2554301,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.25,11.1875,3.7291667,2554302,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.35,11.5625,3.8541667,2554303,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.45,11.4375,3.8125,2554304,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.55,12.0,4.0,2554305,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.65001,11.375,3.7916667,2554306,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.75,11.3125,3.7708333,2554307,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.85,11.6875,3.8958333,2554308,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,190.95,12.875,4.2916665,2554309,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.05,12.0625,4.0208335,2554310,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.15001,10.0,3.3333333,2554311,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.25,7.9375,2.6458333,2554312,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.35,9.875,3.2916667,2554313,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.45,9.375,3.125,2554314,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.55,8.6875,2.8958333,2554315,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.65001,8.8125,2.9375,2554316,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.75,7.75,2.5833333,2554317,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.85,7.75,2.5833333,2554318,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,191.95,7.25,2.4166667,2554319,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,19.05,192.15001,7.5,2.5,2554321,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,188.65001,8.25,2.75,2557886,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,188.75,8.1875,2.7291667,2557887,False,7.1229
