domain,year,N_t,TCP_mean,fit,fit_lower,fit_upper,trend_per_decade,p_value
WP,2004,2400.0,19.301655694688996,19.114238556082764,18.747320784228314,19.976241925960608,0.24042951635966245,0.036290965357690864
WP,2005,1640.0,20.30646651892337,19.138281507718734,18.7557789010869,19.99510924022635,0.24042951635966245,0.036290965357690864
WP,2006,1752.0,20.356407236763456,19.162324459354696,18.77383707797476,20.0445603635032,0.24042951635966245,0.036290965357690864
WP,2007,1539.0,20.327611783376376,19.186367410990666,18.78980892341586,20.073282435177784,0.24042951635966245,0.036290965357690864
WP,2008,1454.0,21.03681224854332,19.21041036262663,18.799403018803183,20.118603779446794,0.24042951635966245,0.036290965357690864
WP,2009,1811.0,20.407968369054625,19.2344533142626,18.806242041647877,20.13919418499688,0.24042951635966245,0.036290965357690864
WP,2010,1080.0,20.501866299055706,19.25849626589856,18.813617992620998,20.187639672210146,0.24042951635966245,0.036290965357690864
WP,2011,1623.0,19.970142513214213,19.28253921753453,18.821029797942334,20.222684391201696,0.24042951635966245,0.036290965357690864
WP,2012,1848.0,20.04742676313757,19.3065821691705,18.827790618874747,20.245891071483584,0.24042951635966245,0.036290965357690864
WP,2013,1841.0,19.824019873391016,19.330625120806463,18.83474832010489,20.289069206158242,0.24042951635966245,0.036290965357690864
WP,2014,1503.0,19.42538375524517,19.354668072442433,18.84906060428567,20.316868287446724,0.24042951635966245,0.036290965357690864
WP,2015,2259.0,18.522158594286886,19.378711024078395,18.85924038500364,20.339211924276533,0.24042951635966245,0.036290965357690864
WP,2016,1614.0,19.194653454856002,19.402753975714365,18.856207377782948,20.366779939813437,0.24042951635966245,0.036290965357690864
WP,2017,1705.0,19.14301533393585,19.426796927350328,18.868443240696443,20.421970013938207,0.24042951635966245,0.036290965357690864
WP,2018,2274.0,19.21247338259022,19.450839878986297,18.869829351497227,20.49070168008922,0.24042951635966245,0.036290965357690864
WP,2019,2098.0,18.60041573257199,19.47488283062226,18.8730155317851,20.53493720846796,0.24042951635966245,0.036290965357690864
WP,2020,1423.0,19.220249524479502,19.49892578225823,18.870689890468178,20.57750199517826,0.24042951635966245,0.036290965357690864
WP,2021,1774.0,19.017509626113824,19.522968733894192,18.86776586436325,20.6297411417341,0.24042951635966245,0.036290965357690864
WP,2022,1492.0,19.450884420371843,19.547011685530162,18.863199895322257,20.694366777387586,0.24042951635966245,0.036290965357690864
WP,2023,1488.0,19.212516091502813,19.571054637166124,18.85969838034471,20.726573558869514,0.24042951635966245,0.036290965357690864
EP,1980,383.0,21.063537453680592,21.700496003871727,20.993947028347993,22.86991927722792,0.21817504191396522,0.0641825017814526
EP,1981,412.0,21.82782997862422,21.722313508063124,21.056336259053925,22.878774502516894,0.21817504191396522,0.0641825017814526
EP,1982,1024.0,20.160289098370967,21.74413101225452,21.115975575212694,22.879580408419933,0.21817504191396522,0.0641825017814526
EP,1983,911.0,21.636504311181437,21.765948516445917,21.16405020510241,22.867230718136017,0.21817504191396522,0.0641825017814526
EP,1984,894.0,21.682249550076218,21.787766020637314,21.212143872285484,22.87419703839079,0.21817504191396522,0.0641825017814526
EP,1985,1010.0,21.543818172555888,21.80958352482871,21.257818242200518,22.863400852091402,0.21817504191396522,0.0641825017814526
EP,1986,697.0,22.055354419034998,21.831401029020107,21.301596903222727,22.870790697569614,0.21817504191396522,0.0641825017814526
EP,1987,684.0,22.207724860965758,21.853218533211503,21.345375564244936,22.865458715746737,0.21817504191396522,0.0641825017814526
EP,1988,710.0,20.779366105158967,21.8750360374029,21.38738197420395,22.857650431408384,0.21817504191396522,0.0641825017814526
EP,1989,846.0,22.052204299753058,21.896853541594297,21.423060918839308,22.860103098926107,0.21817504191396522,0.0641825017814526
EP,1990,1203.0,22.143754333675123,21.918671045785693,21.451501824000143,22.877248590653696,0.21817504191396522,0.0641825017814526
EP,1991,809.0,22.070449307559922,21.94048854997709,21.477998016877834,22.88285618479063,0.21817504191396522,0.0641825017814526
EP,1992,1489.0,21.737037639932275,21.962306054168486,21.508225000524988,22.89245691584007,0.21817504191396522,0.0641825017814526
EP,1993,878.0,22.38715002614407,21.984123558359883,21.53567926449391,22.89763271721758,0.21817504191396522,0.0641825017814526
EP,1994,997.0,21.521090588550127,22.00594106255128,21.559278903722177,22.918054439859205,0.21817504191396522,0.0641825017814526
